fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Smooth Ceramic Table Lamp, Bulb Included, 14""H, Cannoli Cream",https://m.media-amazon.com/images/I/51eIuA2jVZL._SX512_.jpg,242.852,241.885,238.5222,95.3663,-0.1955,1.832,8.5454
ABO,Cosmética - Cepillos,Amazon Brand - Solimo Sonic Rechargeable Toothbrush with UK 2 pin plug,https://m.media-amazon.com/images/I/610dpIrftZL._SX512_.jpg,246.9738,247.421,247.6972,97.306,-0.0542,-0.1827,6.9806
ABO,Cosmética - Protectores solares,"Amazon Brand - Solimo Sport Continuous Spray Sunscreen, SPF 50, Reef Friendly (Octinoxate & Oxybenzone Free), Broad Spectrum UVA/UVA Protection, 11 Fluid Ounce, 2 Pack",https://m.media-amazon.com/images/I/71vlZwFz8jL._SX512_.jpg,206.0164,209.1068,225.4872,83.4515,4.0523,-9.1654,25.931
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12-inch Wall Clock, White",https://m.media-amazon.com/images/I/61jX8bbxZcL._SX512_.jpg,233.4343,233.2381,232.8031,91.6583,-0.0096,0.2424,23.927
ABO,Tecnología - Auriculares,AmazonBasics Charging Case for Bluetooth In-Ear Headphones,https://m.media-amazon.com/images/I/61OnkGVhMWL._SX512_.jpg,241.9939,241.9939,241.9939,94.9129,-0.0023,0.0044,21.3497
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Table Lamp with a Round Base, Bulb Included, 23""H, Oak",https://m.media-amazon.com/images/I/41phz-8+vqL._SX512_.jpg,246.9684,246.2761,245.0807,96.8858,0.1239,0.7788,10.2323
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Table Lamp with Ceramic Base, Bulb Included, 19.75""H, Vintage Khaki",https://m.media-amazon.com/images/I/41oRzJRI0-L._SX512_.jpg,242.6967,242.4178,241.7373,95.5146,-0.0115,0.4106,10.403
ABO,Hogar - Relojes pared,"Amazon Brand – Stone & Beam Farmhouse Decor Wall Clock and Mail Storage Organizer - 38 Inch, Wood with Black Detail",https://m.media-amazon.com/images/I/917YOtTWF2L._SX512_.jpg,222.1399,209.2592,200.7261,84.1424,3.81,6.5454,23.3441
ABO,Hogar - Velas,"AmazonBasics Unscented Votive Candles, 24-Pack",https://m.media-amazon.com/images/I/61x86-JBq5L._SX512_.jpg,237.4879,236.6335,233.5844,93.5563,-0.2483,1.6015,6.7446
ABO,Hogar - Jarrones,Umi. by Amazon - glazen vaas 39 cm hoog 5 cm breed bos bloemen glas-grijs,https://m.media-amazon.com/images/I/71ME5c1rXRL._SX512_.jpg,242.3297,242.5753,238.9798,95.2692,-0.635,1.78,15.9679
ABO,Hogar - Lámparas,"Strathwood Basics Pewter-Finish Torchiere, Set of 2",https://m.media-amazon.com/images/I/41QPTM8X87L._SX512_.jpg,220.377,219.4351,217.232,86.5895,-0.0184,1.3399,26.4911
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Modern Faux-Stone Table Lamp, LED Bulb Included, 16""H, Matte White",https://m.media-amazon.com/images/I/712MinMG+lL._SX512_.jpg,246.1487,246.1487,246.1487,96.9103,-0.0024,0.0045,4.8366
ABO,Hogar - Lámparas,"Lámpara de mesa Stone & Beam, Walnut With Antique Brass",https://m.media-amazon.com/images/I/8141rl1RQBL._SX512_.jpg,232.0727,229.2767,227.3181,90.6443,0.8165,1.5145,20.4837
ABO,Cosmética - Protectores solares,"Marchio Amazon - Solimo - SUN - Crema solare viso per pelli sensibili SPF 50 +, con vitamina E, antiossidante (4x50 ml)",https://m.media-amazon.com/images/I/61VAqENcovL._SX512_.jpg,237.2541,236.3032,234.3158,93.5236,0.3788,1.2894,9.1675
ABO,Cosmética - Esmaltes,"FIND - Nail Kit - Subtle Hues - Nail Lacquer Trio (no.4, no.11, no.12)",https://m.media-amazon.com/images/I/71SSyrDQ55L._SX512_.jpg,221.0219,218.8766,218.5905,86.1905,0.7932,0.4981,31.1394
ABO,Hogar - Lámparas,"Rivet Lámpara de mesa de hormigón moderno, 15""H, con foco, color gris",https://m.media-amazon.com/images/I/81oNklOhKjL._SX512_.jpg,229.3624,228.4009,227.3256,90.437,0.1627,0.695,16.3602
ABO,Cocina - Botellas,"(Renewed) Amazon Brand - Solimo Plastic Water Bottle Set with Flip cap (Set of 6, 975ml, Multicolor)",https://m.media-amazon.com/images/I/61YEthpA0CL._SX512_.jpg,188.2184,216.1171,211.8923,84.5733,-7.7168,0.3053,20.9354
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Table Lamp with Textured Ceramic Base and LED Light Bulb - 15 Inch, Crackle Gray",https://m.media-amazon.com/images/I/51OzL1zYZSL._SX512_.jpg,238.7934,239.0057,238.0512,94.1571,-0.2556,0.5042,14.0979
ABO,Hogar - Velas,"AmazonBasics Unscented Pillar Candles - 2.8” X 6”, 4-Pack",https://m.media-amazon.com/images/I/61bU0JiBrjL._SX512_.jpg,239.1817,237.2073,236.3007,93.9136,0.505,0.6864,5.353
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Contemporary Curved Glass Table Lamp, LED Bulb Included, 19.25""H, Clear",https://m.media-amazon.com/images/I/51hSY6izd8L._SX512_.jpg,247.6722,247.9439,247.6796,97.4843,-0.1392,0.1058,6.2726
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Smokey Glass and Brass Table Lamp, Modern, with Bulb, 16.63""H, Pink",https://m.media-amazon.com/images/I/41w79HjocdL._SX512_.jpg,246.2198,243.4607,238.8132,96.0523,0.3482,2.7305,8.4566
ABO,Cosmética - Champús,[Amazonブランド]SOLIMO スカルプD スカルプシャンプー 350ml,https://m.media-amazon.com/images/I/61FP-8ubpzL._SX512_.jpg,196.6779,196.776,197.3015,77.2846,0.0705,-0.3088,38.0088
ABO,Hogar - Lámparas,"Rivet Mid Century Modern Textured Metal Table Desk Lamp With Light Bulb - 22 Inches, Blue And Copper",https://m.media-amazon.com/images/I/81YLftAYaLL._SX512_.jpg,230.7275,232.6907,232.7975,91.6724,-0.6398,-0.2671,18.2771
ABO,Cosmética - Protectores solares,"Solimo Baby Sunscreen SPF 50, 8 Fluid Ounce",https://m.media-amazon.com/images/I/71HRCkPWksL._SX512_.jpg,235.2984,229.7648,236.3673,91.666,4.2465,-2.5722,17.6212
ABO,Tecnología - Auriculares,AmazonBasics Lightweight On-Ear Headphones - Blue + AmazonBasics 5-Way Multi Headphone Splitter,https://m.media-amazon.com/images/I/51PrVEzTUEL._SX512_.jpg,222.9666,229.9189,236.1875,90.4048,0.5302,-3.9947,24.3716
ABO,Cocina - Botellas,"AmazonBasics Blend and Go Spare Bottle, 600 ml, Clear",https://m.media-amazon.com/images/I/714pXNIXudL._SX512_.jpg,219.9763,224.0195,214.3921,88.308,-3.0242,4.4998,18.6048
ABO,Hogar - Lámparas,Maul MAULstudy Office Light Black,https://m.media-amazon.com/images/I/51Op6j+RD6L._SX512_.jpg,237.1938,238.1084,238.0829,93.4434,-0.3662,-0.1122,21.1923
ABO,Tecnología - Auriculares,AmazonBasics Over-Ear Wireless RF Headphones with Charging Dock,https://m.media-amazon.com/images/I/71rYEgpka2L._SX512_.jpg,198.4211,195.789,194.7161,77.8025,0.8725,1.0025,31.5535
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Floral (Silent Movement),https://m.media-amazon.com/images/I/811r0lv1KBL._SX512_.jpg,195.9533,189.9059,186.1531,75.7947,1.791,2.8693,32.7318
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Scandinavian Real Gray-Wood Table Lamp with Marble Bottom, LED Bulb Included, 18.5""H, Grey",https://m.media-amazon.com/images/I/510l+LGxYeL._SX512_.jpg,230.7708,229.2596,227.5932,90.6746,0.2526,1.0826,18.3244
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Table Lamp, 18""H, Cream",https://m.media-amazon.com/images/I/7191KWHtltL._SX512_.jpg,228.9174,227.7157,225.6223,90.4147,0.0696,1.223,9.8297
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Curved Glass Living Room Table Lamp with LED Light Bulb - 24.25 Inches, Brushed Nickel With Blue Glass",https://m.media-amazon.com/images/I/41PcqjQJDnL._SX512_.jpg,245.9203,246.183,246.2637,96.8437,-0.0694,-0.0498,8.5529
ABO,Hogar - Lámparas,"Stone & Beam Lámpara de mesa de computadora de carga inalámbrica con luz LED integrada de 7 x 15.8 x 14.3 pulgadas, color negro mate y latón envejecido",https://m.media-amazon.com/images/I/81rxD3vcgyL._SX512_.jpg,225.6564,223.2808,219.9521,88.1501,0.4923,2.1961,25.5019
ABO,Cocina - Botellas,"BOTTLED JOY Infuser Fruit Water Bottle with Handle, BPA Free Reusable Plastic Water Bottle with Fruit Infusion Insert Sports Water Bottle 24OZ 700ml (Green)",https://m.media-amazon.com/images/I/81pnO7RiHqL._SX512_.jpg,174.3155,173.1093,168.1743,70.1465,0.3715,3.4812,26.0756
ABO,Cocina - Botellas,"Amazon Brand - Solimo Plastic Water Bottle Set with Flip Cap (Set of 6, 1L, Circular Pattern)",https://m.media-amazon.com/images/I/813IOWFKjqL._SX512_.jpg,180.1285,194.4499,203.6396,78.0994,0.953,-5.367,22.387
ABO,Hogar - Velas,"Amazon Brand - Solimo 3 Oz Jar Candles, Pack of 3 (Scented - Rose, Jasmine & Lavender)",https://m.media-amazon.com/images/I/61sma9bZWTL._SX512_.jpg,240.6618,235.8837,237.8571,93.6613,2.1099,-0.3581,10.9704
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Scandinavian Real Blond Wood Table Lamp, LED Bulb Included, 17""H, Beige",https://m.media-amazon.com/images/I/51FaRA1CiIL._SX512_.jpg,242.3872,239.2126,233.2822,94.5744,0.3425,3.4587,8.7777
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Scandinavian Task Lamp, 19""H, Matte Black",https://m.media-amazon.com/images/I/716xCZTUFDL._SX512_.jpg,238.8393,238.6006,238.7642,93.7868,0.1333,-0.0534,19.9762
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12-inch Wall Clock, Black",https://m.media-amazon.com/images/I/711bzgC3fTL._SX512_.jpg,208.5152,208.6846,208.8742,82.025,-0.0235,-0.1261,33.9386
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Traditional Metal Downbridge Floor Lamp with Adjustable Shade, LED Bulb Included, 58.25""H, Brushed Nickel",https://m.media-amazon.com/images/I/417xOKoMS-L._SX512_.jpg,252.7741,252.7298,252.5125,99.181,-0.0241,0.1243,5.2468
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid Century Modern 3 Light Living Room Standing Floor Lamp with Integrated LED Light - 67.5 Inches, Antique Brass Finish",https://m.media-amazon.com/images/I/41JEYlD7ZgL._SX512_.jpg,252.6305,252.0391,251.5219,98.95,0.1542,0.3741,7.3211
ABO,Hogar - Lámparas,"Umi. by Amazon skrivbordslampa med svängarm, svart, 63,5 cm",https://m.media-amazon.com/images/I/71mx3O2EJNL._SX512_.jpg,245.5005,245.3792,245.6519,96.3205,0.1023,-0.1266,16.3168
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid Century Modern Crystal Glam Living Room Floor Lamp With Light Bulb - 58 Inches, Brass with Linen Shade",https://m.media-amazon.com/images/I/71NieACpHKL._SX512_.jpg,250.9678,250.3582,249.2652,98.3434,0.0671,0.662,7.983
ABO,Tecnología - Auriculares,Amazonベーシック ゲーミングヘッドセット マイク付き プロ向け PC用 USB接続 レッド,https://m.media-amazon.com/images/I/71++ErCfNLL._SX512_.jpg,185.5445,168.7597,172.1044,69.2937,7.0523,2.2278,38.9518
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Blossom (Silent Movement),https://m.media-amazon.com/images/I/81VdO5NDsNL._SX512_.jpg,205.9358,197.0363,193.121,78.6771,2.6463,3.2519,32.3142
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Mid-Century Feather Vase, 8.66""H, Neutral and Gold",https://m.media-amazon.com/images/I/81SEsCE+7rL._SX512_.jpg,224.7836,220.5466,213.0372,87.5863,0.491,4.6468,20.7104
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Vintage Antique Arc Table Desk Lamp With LED Light Bulb - 19.5 x 10 x 25 Inches, Brass and Black",https://m.media-amazon.com/images/I/71fFVdheEIL._SX512_.jpg,239.6142,238.3851,236.8567,93.7418,0.2741,1.011,20.1101
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid-Century Modern Curved Brass Table Desk Lamp With LED Light Bulb - 14.3 x 21.7 Inches, Brass and Walnut",https://m.media-amazon.com/images/I/81UW5fFhR0L._SX512_.jpg,229.0027,224.3743,220.1717,88.9865,1.1678,2.9883,21.541
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Ceramic Home Decor Flower Vase - 7 Inch, Teal White Tan",https://m.media-amazon.com/images/I/912QW9-lEKL._SX512_.jpg,197.1498,214.5897,214.1246,84.4407,-4.5225,-1.0855,20.7917
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Textured Modern Vase, 12.4""H, White",https://m.media-amazon.com/images/I/71LuN8hh9nL._SX512_.jpg,238.355,238.286,237.7572,94.0741,-0.0741,0.2801,9.9157
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Torchiere Standing Floor Lamp with Reading Light and LED Light Bulbs - 69.75 Inches, Dark Bronze with Frosted Glass Shade",https://m.media-amazon.com/images/I/41FnZxx1CYL._SX512_.jpg,250.0508,250.0042,250.0161,98.0983,0.0212,0.0043,11.4668
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Clique Clock (Silent Movement),https://m.media-amazon.com/images/I/71+P6sVA36L._SX512_.jpg,189.581,183.9072,177.0682,73.2703,1.1569,4.4574,34.5181
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Modern Metal Floor Lamp with Bulb, 21.88""H, Brushed Nickel",https://m.media-amazon.com/images/I/41KFpvxu-0L._SX512_.jpg,250.989,250.8391,250.9301,98.5286,0.0698,-0.0183,6.3251
ABO,Cocina - Tostadoras,"AmazonBasics - Tostador de 4 ranuras, color blanco",https://m.media-amazon.com/images/I/71hx3tn8LJL._SX512_.jpg,221.202,221.4733,222.1734,87.7455,0.0386,-0.379,19.6394
ABO,Hogar - Lámparas,"Rivet Modern Wave Table Lamp with Bulb, 15.0"" x 15.0"" x 23.25"", Black",https://m.media-amazon.com/images/I/91ULYlDfEsL._SX512_.jpg,204.1096,198.4991,192.4806,79.0541,1.2479,4.0475,30.1561
ABO,Hogar - Lámparas,"Stone & Beam Modern Task Lamp, 18.5""H, Antique Brass with Wireless Charging",https://m.media-amazon.com/images/I/71L0IBlk8KL._SX512_.jpg,237.4028,235.7004,232.7742,92.8406,0.2051,1.8798,19.8106
ABO,Hogar - Lámparas,Lámpara de mesa con diseño de tetera,https://m.media-amazon.com/images/I/8116+ZbnvUL._SX512_.jpg,206.0314,201.945,197.4131,80.02,0.741,2.8745,31.1434
ABO,Tecnología - Auriculares,Amazon Basics EB02WT Con micrófono In-ear Blanco,https://m.media-amazon.com/images/I/41vG5iXBo4L._SX512_.jpg,247.7368,246.5911,247.1359,97.1659,0.4822,-0.1218,4.5618
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Contemporary Textured 2-Tone Resin Table Lamp, LED Bulb Included, 24.5""H, White",https://m.media-amazon.com/images/I/51f0yO5vf3L._SX512_.jpg,244.7515,244.765,243.8118,96.3876,-0.1756,0.4715,6.206
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Classic Traditional Matte Table Lamp with LED Light Bulb, 28.25""H, Black",https://m.media-amazon.com/images/I/4121YcYdHyL._SX512_.jpg,238.722,238.0471,238.0181,93.6857,0.236,0.0791,18.4477
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Alexa-Enabled Lamp, 56"" x 10"" x 76"", Black",https://m.media-amazon.com/images/I/71nSGF52QJL._SX512_.jpg,248.7981,247.2512,244.8142,97.163,0.2412,1.4305,13.2748
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Floor Lamp with Shelves, LED Light Bulb included, 62.75""H, White",https://m.media-amazon.com/images/I/41tpVma+7dL._SX512_.jpg,252.4385,252.39,252.0151,99.0715,-0.0399,0.2082,4.4908
ABO,Hogar - Lámparas,"Amazon Brand - Rivet Avery Marble y Latón Lámpara de mesa ajustable con foco, 22.5 pulgadas de alto",https://m.media-amazon.com/images/I/71VrIFULnmL._SX512_.jpg,245.9728,244.5148,242.3815,96.2614,0.2183,1.3384,11.915
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Contemporary Cylindrical Glass Table Lamp, 24.5""H, LED Bulb Included, Tortoiseshell",https://m.media-amazon.com/images/I/51iLYWUNVQL._SX512_.jpg,234.851,232.4908,229.8462,91.7486,0.6902,1.8409,20.7608
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Table Lamp with Textured Ceramic Base and LED Light Bulb, 14.25""H, Charcoal Grey",https://m.media-amazon.com/images/I/51HznVlfl4L._SX512_.jpg,242.6754,242.9196,242.6805,95.5854,-0.1299,0.1109,12.7346
ABO,Hogar - Relojes pared,"UMI. Essentials Silent Non Ticking Wall Clock, Black (Set of 2)",https://m.media-amazon.com/images/I/61DbgjHYYdL._SX512_.jpg,193.2244,192.8089,192.738,76.2546,0.149,0.121,34.1717
ABO,Tecnología - Auriculares,AmazonBasics Lightweight On-Ear Headphones,https://m.media-amazon.com/images/I/615J8KC5psL._SX512_.jpg,144.8622,163.3627,182.9777,64.9462,2.1239,-12.5174,36.6178
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Ceramic Home Decor Flower Vase With Geometric Pattern - 4 Inch, Brown and Grey",https://m.media-amazon.com/images/I/91Bxcq9GPDL._SX512_.jpg,201.5476,193.182,183.0457,77.9117,1.9987,6.8077,23.7237
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Traditional Metal Torchiere Floor Lamp, LED Bulb Included, 72""H, White",https://m.media-amazon.com/images/I/41CKcz9GCZL._SX512_.jpg,254.509,254.5231,254.5331,99.8329,-0.0054,-0.0019,1.2853
ABO,Hogar - Velas,"Whole Foods Market Frosted Winter Berry Candle, 10 Ounce",https://m.media-amazon.com/images/I/61RliL3XDLL._SX512_.jpg,210.6146,134.5282,129.0029,64.667,29.0161,18.4768,24.6989
ABO,Tecnología - Auriculares,AmazonBasics Volume Limited On-Ear Headphones for Kids - Pink/Orange with 5-Way Headphone Splitter,https://m.media-amazon.com/images/I/41JUNOVX+RL._SX512_.jpg,249.8404,223.8051,224.0113,91.8059,10.0527,4.833,16.2666
ABO,Hogar - Velas,"Amazon Brand - Solimo Colored Wax Tealight Candles (Set of 100, Unscented)",https://m.media-amazon.com/images/I/716GRSUDYdL._SX512_.jpg,217.6934,206.4268,202.5959,83.3625,4.2856,4.2854,25.2181
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Modern Hammered-Glass Table Lamp, 13.5""H, Clear",https://m.media-amazon.com/images/I/81CmrQPog9L._SX512_.jpg,236.3005,235.6536,233.7663,93.1418,-0.113,1.0406,10.7578
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Contemporary Metal Floor Lamp with Acrylic Ball Accents, LED Bulb Included, 60""H, Antique Brass",https://m.media-amazon.com/images/I/414XSNTRsSL._SX512_.jpg,253.2245,253.1296,252.9599,99.3352,0.0048,0.1086,4.347
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12-inch Wall Clock - Classic Roulette (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/81XEPquUw3L._SX512_.jpg,183.7594,173.1245,160.9474,69.6989,2.5528,8.109,34.3578
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Accent Table Lamp with LED Light Bulb -18.5 Inches, Brushed Nickel with White Shade",https://m.media-amazon.com/images/I/41-h8AvIkZL._SX512_.jpg,247.1661,246.758,246.9195,97.1091,0.1767,-0.0021,7.8982
ABO,Tecnología - Auriculares,"AmazonBasics Wireless Bluetooth Fitness Headphones Earbuds with Microphone, Black (Renewed)",https://m.media-amazon.com/images/I/61ye6XD7Y4L._SX512_.jpg,231.1519,231.1519,231.1509,90.753,-0.0025,0.0049,26.0282
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Two-Toned Ceramic Base Table Lamp, Bulb Included, 19.75""H, Beige",https://m.media-amazon.com/images/I/51D-dmQJfvL._SX512_.jpg,242.6586,242.5158,241.3322,95.5766,-0.1627,0.6152,8.2059
ABO,Tecnología - Auriculares,AmazonBasics Bluetooth Neckband Headphone with 8+ Hour Music Play and Water Resistant Design – Black,https://m.media-amazon.com/images/I/61smqwxPpEL._SX512_.jpg,238.4067,238.4448,238.5329,93.5859,0.0039,-0.0572,21.8857
ABO,Hogar - Lámparas,"Rivet Mid-Century Modern Steel Floor Lamp With Cone Shade And Light Bulb - 9.5 x 19 x 57 Inches, Matte Black",https://m.media-amazon.com/images/I/71oMJUCNErL._SX512_.jpg,249.76,249.6564,249.5679,97.9712,0.0234,0.0648,11.8997
ABO,Tecnología - Auriculares,"Pinzon Toallas de Mano de algodón orgánico (Paquete de 6) (renovadas), Mano, Blanco, Hand Towel 6 - Pack, 1",https://m.media-amazon.com/images/I/71k5fLpzJpL._SX512_.jpg,245.1908,244.6682,250.6475,96.608,1.2408,-2.804,2.2529
ABO,Tecnología - Auriculares,AmazonBasics In-Ear Headphones with Universal Mic - Black,https://m.media-amazon.com/images/I/51CgCrj6ZXL._SX512_.jpg,194.1709,191.142,190.4152,75.8725,1.1172,0.8829,34.3944
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Farmhouse Milk Jug Stoneware Home Decor Flower Vase - 6 x 9.25 Inches, Cream and Clay",https://m.media-amazon.com/images/I/81EyAkSUyJL._SX512_.jpg,217.8425,210.9978,203.2282,84.3871,1.3274,5.0927,20.3442
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Globe Stick Table Lamp, 19""H, Black Marble",https://m.media-amazon.com/images/I/71-Pem7pu7L._SX512_.jpg,239.091,238.444,238.0765,93.7843,0.196,0.2979,19.2594
ABO,Cosmética - Champús,"Amazon Brand - Solimo Baby Shampoo, Lavender & Chamomile Scented, 15 Fluid Ounce",https://m.media-amazon.com/images/I/71LcDcByXLL._SX512_.jpg,229.9977,229.2963,240.3335,91.1438,2.5911,-5.5393,15.1641
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 11-inch Wall Clock (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/71wNmTDmjrL._SX512_.jpg,211.5767,211.3717,211.8614,83.4819,0.1674,-0.2133,29.045
ABO,Tecnología - Auriculares,AmazonBasics 軽量オンイヤーヘッドホン 18P20RD,https://m.media-amazon.com/images/I/717GQljvzrL._SX512_.jpg,205.3878,198.9788,198.7901,79.556,2.5176,1.6368,33.1276
ABO,Hogar - Lámparas,"Rivet Mid Century Modern Rubberwood Living Room Table Lamp With Light Bulb - 19 Inches, Black with Linen White Shade",https://m.media-amazon.com/images/I/81pFvzzGRuL._SX512_.jpg,232.0286,231.5734,231.2003,91.1935,0.1387,0.2689,21.834
ABO,Tecnología - Auriculares,"AmazonBasics 5-Way Multi Headphone Splitter, Lime Green, 5-Pack",https://m.media-amazon.com/images/I/61Q9X5CAWKL._SX512_.jpg,221.2681,231.9127,187.8245,90.3972,-8.9634,18.0222,14.9883
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Rustic Storage Space/Shelving Unit Pull Chain Switch Floor Lamp with Bulb, 62""H, Black",https://m.media-amazon.com/images/I/715NLrw7KFL._SX512_.jpg,242.337,242.377,242.729,95.1607,0.0582,-0.1769,18.5421
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Global Ceramic Table Lamp with LED Light Bulb, 20""H, Blue and White Stylized Feather Design",https://m.media-amazon.com/images/I/51J8d3+PYzL._SX512_.jpg,243.1122,243.9093,244.9836,95.9317,-0.0366,-0.6694,12.3669
ABO,Hogar - Relojes pared,UMI. Essentials Musical Guitar Wall Clock for Living Room Dining Room Home Office,https://m.media-amazon.com/images/I/61bzqe5HRcL._SX512_.jpg,246.1844,243.8858,242.5389,96.0624,0.8768,1.178,15.3643
ABO,Tecnología - Auriculares,"AmazonBasics Monochat Headset for Xbox One, PS4",https://m.media-amazon.com/images/I/71v-xd2dsLL._SX512_.jpg,225.8572,226.143,225.0103,88.8866,-0.2802,0.5879,26.6285
ABO,Cocina - Cafeteras,"AmazonBasics Single Serve K-Cup Coffee Maker, Black",https://m.media-amazon.com/images/I/71jG0qgqTBL._SX512_.jpg,164.8926,164.8162,164.8264,64.4407,0.0265,0.0077,43.889
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Modern Round Table Lamp With LED Light Bulb - 17.50 Inches, Dark Bronze with Smoke Glass",https://m.media-amazon.com/images/I/41Jv3-wdZ3L._SX512_.jpg,237.6019,236.9966,238.0742,93.4789,0.4288,-0.452,15.8648
ABO,Cosmética - Protectores solares,"Solimo Sport Sunscreen Lotion, SPF 50 Broad Spectrum UVA/UVB Protection, 8 Fluid Ounce (Pack of 6)",https://m.media-amazon.com/images/I/81HcPM8FlXL._SX512_.jpg,156.9394,175.5186,217.8764,71.3306,10.1423,-24.0878,32.1386
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Table Lamp with Diamond Pattern on Ceramic Base, Bulb Included, 18.25""H, Vintage Khaki",https://m.media-amazon.com/images/I/51mFAYBS73L._SX512_.jpg,241.3711,240.574,239.7657,94.848,0.1728,0.5654,12.5063
ABO,Tecnología - Auriculares,Amazonbasics On-Ear Wireless Bluetooth Headphones with Microphone - Black,https://m.media-amazon.com/images/I/61OnkGVhMWL._SX512_.jpg,241.9939,241.9939,241.9939,94.9129,-0.0023,0.0044,21.3497
ABO,Cosmética - Champús,"365 Everyday Value, Fragrance Free Shampoo, 16 fl oz",https://m.media-amazon.com/images/I/61woYWug4rL._SX512_.jpg,226.7771,230.707,222.1609,90.7471,-2.6421,3.8457,15.9122
ABO,Hogar - Lámparas,"Rivet Mid Century Modern Pyramid Pillar Table Desk Lamp With Light Bulb - 22 Inches, Brass with Linen Shade",https://m.media-amazon.com/images/I/71IfGgzZR3L._SX512_.jpg,237.835,233.6189,227.5941,92.5967,0.7003,3.7215,12.4821
ABO,Tecnología - Auriculares,AmazonBasics On-Ear-Kopfhörer (Renewed) On-Ear 1-Pack schwarz,https://m.media-amazon.com/images/I/51ff7AoOxmL._SX512_.jpg,172.0848,192.272,187.1424,74.8589,-6.4836,1.1788,35.0517
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Table Lamp with Textured Ceramic Base, Bulb Included, 20 Inch Height, Gibraltar Sea Blue",https://m.media-amazon.com/images/I/51IXPw0AbiL._SX512_.jpg,229.904,231.1852,232.8389,90.8847,-0.0016,-1.171,23.4603
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Geo Pattern Ceramic Nightstand Table Lamp With LED Light Bulb - 12 x 12 x 26 Inches, Blue and White",https://m.media-amazon.com/images/I/81dkYqDfwLL._SX512_.jpg,229.489,228.5182,228.1528,90.314,0.3414,0.2656,19.867
ABO,Tecnología - Auriculares,AmazonBasics Lightweight On-Ear Wired Headphones,https://m.media-amazon.com/images/I/71xYdqrL9LL._SX512_.jpg,198.6239,203.2756,199.7976,79.9337,-1.869,1.3527,32.7722
ABO,Cosmética - Cepillos,"Amazon Brand - Solimo Clean Plus Toothbrushes, 10 Count",https://m.media-amazon.com/images/I/71fqDhB6fCL._SX512_.jpg,221.1064,224.6001,228.2907,88.8828,-0.1132,-2.2477,18.5091
